"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Sep. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","19 149 437"
"Oct. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","30 034 944"
"Nov. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","41 097 862"
"Dec. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","44 156 762"
"Jan.-Dec. 2020","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","500 218 829"
"Jan. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","89 387 618"
"Feb. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","81 154 316"
"Mar. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","75 711 180"
"Apr. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","64 237 857"
"May. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","64 249 573"
"Jun. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","65 625 471"
"Jul. 2021","Portugal","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","45 779 877"
"Jan. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","173 753 122"
"Feb. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","161 715 197"
"Mar. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","152 840 147"
"Apr. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","50 705 826"
"May. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","59 778 007"
"Jun. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","125 828 941"
"Jul. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","94 006 032"
"Aug. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","98 812 059"
"Sep. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","67 143 210"
"Oct. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","124 982 490"
"Nov. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","68 061 411"
"Dec. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","137 070 062"
"Jan.-Dec. 2020","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 314 696 504"
"Jan. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","95 474 091"
"Feb. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","131 137 969"
"Mar. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","144 625 919"
"Apr. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","173 535 009"
"May. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","126 813 760"
"Jun. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","257 234 090"
"Jul. 2021","Romania","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","246 435 785"
"Jan. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","61 837 190"
"Feb. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","74 254 301"
"Mar. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","41 831 965"
"Apr. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","30 156 650"
"May. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","7 463 595"
"Jun. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 518 097"
"Jul. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","6 542 115"
"Aug. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","11 747 420"
"Sep. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 048 586"
"Oct. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 051 721"
"Nov. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 224 462"
"Dec. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","37 065 774"
"Jan.-Dec. 2020","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","316 741 876"
"Jan. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","24 236 819"
"Feb. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","16 820 183"
"Mar. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","50 448 417"
"Apr. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","20 028 064"
"May. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","17 017 640"
"Jun. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","31 202 801"
"Jul. 2021","Slovenia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","4 809 947"
"Jan. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","12 155"
"Feb. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","5 000"
"Mar. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 158"
"Apr. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","13 147"
"May. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","3 917"
"Jul. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","62 259"
"Aug. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Sep. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","78"
"Oct. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","412"
"Nov. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","59 400"
"Dec. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jan.-Dec. 2020","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","159 526"
"Jan. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Feb. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","94 471"
"Mar. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","59 131"
"Apr. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","37 418"
"May. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","122 371"
"Jun. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","22 158"
"Jul. 2021","Slovakia","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","74 208"
"Jan. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","410 820 373"
"Feb. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","417 470 339"
"Mar. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","224 551 140"
"Apr. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","137 099 252"
"May. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","186 379 412"
"Jun. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","124 724 351"
"Jul. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","277 578 070"
"Aug. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","216 017 185"
"Sep. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","306 892 302"
"Oct. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","226 173 724"
"Nov. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","175 815 374"
"Dec. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","278 118 171"
"Jan.-Dec. 2020","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 981 639 693"
"Jan. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","314 027 220"
"Feb. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","322 009 418"
"Mar. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","345 548 447"
"Apr. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","190 862 462"
"May. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","127 833 060"
"Jun. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","274 251 773"
"Jul. 2021","Finland","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","221 081 486"
"Jan. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","67 910 741"
"Feb. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","118 512 735"
"Mar. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","141 715 967"
"Apr. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","179 409 228"
"May. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","91 816 231"
"Jun. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","51 175 142"
"Jul. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","77 298 039"
"Aug. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","44 508 855"
"Sep. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","85 805 259"
"Oct. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","129 239 826"
"Nov. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","50 364 503"
"Dec. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","37 305 106"
"Jan.-Dec. 2020","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","1 075 061 632"
"Jan. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","83 137 059"
"Feb. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","87 446 350"
"Mar. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","83 987 921"
"Apr. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","125 115 549"
"May. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","162 709 737"
"Jun. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","120 538 143"
"Jul. 2021","Sweden","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","218 503 307"
"Jan. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","763 597 026"
"Feb. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Apr. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"May. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Aug. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Sep. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Oct. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Nov. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Dec. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jan.-Dec. 2020","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","763 597 026"
"Jan. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Feb. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Apr. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"May. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2021","United Kingdom","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS",":"
"Jan. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","389 187 527"
"Feb. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","296 956 447"
"Mar. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","190 249 827"
"Apr. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","117 021 539"
"May. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","152 358 745"
"Jun. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","147 128 404"
"Jul. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","268 580 891"
"Aug. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","207 877 625"
"Sep. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","94 701 320"
"Oct. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","151 845 442"
"Nov. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","208 599 820"
"Dec. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","302 472 971"
"Jan.-Dec. 2020","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","2 526 980 558"
"Jan. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","178 155 095"
"Feb. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","134 498 966"
"Mar. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","252 779 405"
"Apr. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","180 267 406"
"May. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","266 286 087"
"Jun. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","278 675 855"
"Jul. 2021","Greece","Russian Federation (Russia)","Total","IMPORT","Sea","VALUE_IN_EUROS","239 337 727"
