"PERIOD","REPORTER","PARTNER","PRODUCT","FLOW","TRANSPORT_MODE","INDICATORS","Value"
"Jan. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","95 993 986"
"Feb. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","78 946 640"
"Mar. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","90 405 183"
"Apr. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","58 562 563"
"May. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","44 260 907"
"Jun. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","85 224 086"
"Jul. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","93 747 918"
"Aug. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","82 183 943"
"Sep. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","80 817 424"
"Oct. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","72 603 704"
"Nov. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","59 963 963"
"Dec. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","146 635 989"
"Jan.-Dec. 2020","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","989 346 306"
"Jan. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","105 913 465"
"Feb. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","79 938 312"
"Mar. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","83 293 662"
"Apr. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","169 634 916"
"May. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","106 593 311"
"Jun. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","117 697 131"
"Jul. 2021","Netherlands","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","119 736 450"
"Jan. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","36 691 310"
"Feb. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 696 507"
"Mar. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 357 444"
"Apr. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 496 761"
"May. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 452 011"
"Jun. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 915 965"
"Jul. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","28 568 700"
"Aug. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","37 405 554"
"Sep. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","38 676 621"
"Oct. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","35 726 490"
"Nov. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 893 429"
"Dec. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","32 698 319"
"Jan.-Dec. 2020","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","355 579 111"
"Jan. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 475 352"
"Feb. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","38 062 018"
"Mar. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","36 946 726"
"Apr. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","44 714 665"
"May. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 694 392"
"Jun. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","40 561 617"
"Jul. 2021","Austria","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","42 823 495"
"Jan. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","49 570 081"
"Feb. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","40 165 677"
"Mar. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","100 678 168"
"Apr. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","37 810 499"
"May. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 444 116"
"Jun. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","32 319 693"
"Jul. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 402 526"
"Aug. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","40 986 082"
"Sep. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","45 501 421"
"Oct. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 115 470"
"Nov. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 773 702"
"Dec. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 514 851"
"Jan.-Dec. 2020","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","481 282 286"
"Jan. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","53 830 852"
"Feb. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","33 113 721"
"Mar. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","30 031 110"
"Apr. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","29 915 867"
"May. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","33 621 605"
"Jun. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","33 846 237"
"Jul. 2021","Poland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","35 791 508"
"Jan. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 009 175"
"Feb. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 045 038"
"Mar. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 186 812"
"Apr. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 006 534"
"May. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 571 783"
"Jun. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 938 730"
"Jul. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 413 444"
"Aug. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","8 497 434"
"Sep. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 425 102"
"Oct. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 374 059"
"Nov. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 354 520"
"Dec. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 100 663"
"Jan.-Dec. 2020","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","135 923 294"
"Jan. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 877 021"
"Feb. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 950 275"
"Mar. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 224 877"
"Apr. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 746 163"
"May. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 500 207"
"Jun. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 283 114"
"Jul. 2021","Portugal","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 576 893"
"Jan. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","15 126 598"
"Feb. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","11 182 684"
"Mar. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 562 021"
"Apr. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 040 735"
"May. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 396 653"
"Jun. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 283 374"
"Jul. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 135 948"
"Aug. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 297 033"
"Sep. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 270 389"
"Oct. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 294 883"
"Nov. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 825 788"
"Dec. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 607 177"
"Jan.-Dec. 2020","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","99 023 283"
"Jan. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 196 436"
"Feb. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","10 722 422"
"Mar. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 757 733"
"Apr. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","9 485 848"
"May. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 840 927"
"Jun. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 749 177"
"Jul. 2021","Romania","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 367 141"
"Jan. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 062 257"
"Feb. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 811 484"
"Mar. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 382 477"
"Apr. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 310 264"
"May. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 195 749"
"Jun. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 866 790"
"Jul. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 217 058"
"Aug. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 867 259"
"Sep. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 307 877"
"Oct. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 229 998"
"Nov. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 974 616"
"Dec. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 818 169"
"Jan.-Dec. 2020","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","34 043 998"
"Jan. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 922 091"
"Feb. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 418 094"
"Mar. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 092 774"
"Apr. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 565 989"
"May. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 806 534"
"Jun. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 133 992"
"Jul. 2021","Slovenia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 298 020"
"Jan. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","7 896 878"
"Feb. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 456 066"
"Mar. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 237 391"
"Apr. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 770 168"
"May. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","1 358 816"
"Jun. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 135 094"
"Jul. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 213 775"
"Aug. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 332 205"
"Sep. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 931 054"
"Oct. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","2 855 066"
"Nov. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 226 383"
"Dec. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 054 104"
"Jan.-Dec. 2020","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 467 000"
"Jan. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 914 823"
"Feb. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 802 011"
"Mar. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 003 341"
"Apr. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","5 238 876"
"May. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","3 940 448"
"Jun. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","6 823 636"
"Jul. 2021","Slovakia","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","4 450 628"
"Jan. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 312 985"
"Feb. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 535 267"
"Mar. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 654 084"
"Apr. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","30 211 263"
"May. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","16 061 925"
"Jun. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","13 931 432"
"Jul. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 900 915"
"Aug. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","12 197 192"
"Sep. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","18 044 850"
"Oct. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","24 048 430"
"Nov. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 883 792"
"Dec. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","35 165 773"
"Jan.-Dec. 2020","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","245 947 908"
"Jan. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","21 348 356"
"Feb. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","20 424 398"
"Mar. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 244 650"
"Apr. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","22 795 688"
"May. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","28 292 214"
"Jun. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 899 794"
"Jul. 2021","Finland","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","23 752 870"
"Jan. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","47 144 794"
"Feb. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","59 342 005"
"Mar. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","44 316 284"
"Apr. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","17 667 072"
"May. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","26 262 401"
"Jun. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","28 793 222"
"Jul. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","19 916 295"
"Aug. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","39 970 672"
"Sep. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","75 999 641"
"Oct. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","42 673 598"
"Nov. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","27 923 441"
"Dec. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","59 145 663"
"Jan.-Dec. 2020","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","489 155 088"
"Jan. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","37 429 553"
"Feb. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","46 068 921"
"Mar. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","48 192 052"
"Apr. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","42 149 667"
"May. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","64 129 795"
"Jun. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","55 100 158"
"Jul. 2021","Sweden","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","50 516 008"
"Jan. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","94 653 135"
"Feb. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Apr. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"May. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jun. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jul. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Aug. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Sep. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Oct. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Nov. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Dec. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Jan.-Dec. 2020","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS","94 653 135"
"Jan. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Feb. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
"Mar. 2021","United Kingdom","South Africa (incl. Namibia 'NA' -> 1989)","Total","EXPORT","Sea","VALUE_IN_EUROS",":"
